kind,etag,id,content_details_video_id,content_details_video_published_at
youtube#playlistItem,5E2obogUmXZLAE218D528MELV5I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpCVkFMOVBLMHNF,ZBVAL9PK0sE,2017-01-04T12:53:13Z
youtube#playlistItem,8_8h2-6cVIxq-WKmyq8amhraE9I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk9YRmlmNkM0bHhV,OXFif6C4lxU,2016-12-21T14:24:50Z
youtube#playlistItem,BsPA0GzVQT3xlpKtaLl_0N-aWoA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxEMER1MUQzdHhN,lD0Du1D3txM,2016-12-14T15:43:49Z
youtube#playlistItem,5LONtT3PyRXdSu5gogqARRmaBfg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZEWkFhTi1kUHg4,vDZAaN-dPx8,2016-12-07T12:21:26Z
youtube#playlistItem,MSmxJelzzgcnU743ZvAAS6vDfSU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1ITDlxMVdQWWVn,MHL9q1WPYeg,2016-11-30T15:44:24Z
youtube#playlistItem,IQK_q40ezzGGahMcEwwlWhe21y8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVSUTZOQUEzYlNJ,URQ6NAA3bSI,2016-11-23T14:28:13Z
youtube#playlistItem,9HlhD8_r8JDcZ3V3S3kCrzSfBNc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRGOFd3MHBTaXNF,TF8Ww0pSisE,2016-11-16T15:05:34Z
youtube#playlistItem,VbTl_ksueporpvPp02tjEubSySo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9McElLWEFQZkVV,oLpIKXAPfEU,2016-11-15T14:29:11Z
youtube#playlistItem,2QSmtL9mnHLA_12AGTwQdlxjqPA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkoxUEJHa3pJX2gw,J1PBGkzI_h0,2016-11-09T14:43:15Z
youtube#playlistItem,kmxVp8hiyCilAHKkqkTVwZ7KDlE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk15amhrNzB0MURz,Myjhk70t1Ds,2016-11-02T14:56:42Z
youtube#playlistItem,ugjVzUk6TtTU-UaHkzBPICdg1g0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5WUWVKcW5RZ3ZJ,NVQeJqnQgvI,2016-10-26T13:28:38Z
youtube#playlistItem,Y-pbi9StlvV2k0uXhHqlnyC5BpI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlY1M2NpSHo1NWdz,V53ciHz55gs,2016-10-19T12:39:45Z
youtube#playlistItem,E2R1njAT9KAYqnl-2gDPVYcGc6k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmx0V092NHNPeWhr,ltWOv4sOyhk,2016-10-12T13:06:14Z
youtube#playlistItem,8suw5NfaAgg_ZxBONsXWTxPJox4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRJOGluUWJBem9z,TI8inQbAzos,2016-10-05T12:58:40Z
youtube#playlistItem,0s3NR8ZPXNbatZ7jlj22Ystr6gE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmx0cTBfb0NuVHVJ,ltq0_oCnTuI,2016-09-28T13:25:36Z
youtube#playlistItem,FJr-L1tK4La9aEdTufNvGj6hpMU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1XdUhiTWpMTXRZ,-WuHbMjLMtY,2016-09-21T13:46:04Z
youtube#playlistItem,0CwFU0WpLFOuB3n5Nw_AqSFwGuY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmp5MlpmSEZvbFNz,jy2ZfHFolSs,2016-09-14T13:53:59Z
youtube#playlistItem,dtRFxg2rWgytfJO2zCmK6dsuSdI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBmNTNtODhpbkw0,0f53m88inL4,2016-09-07T14:36:53Z
youtube#playlistItem,o7I1zj7C7RJxyUwUZgE6MkosvBI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1NcEVRTGthMGpJ,-MpEQLka0jI,2016-08-31T11:36:49Z
youtube#playlistItem,M9lIVd98-_l-YzG5npsO81H9nNw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhkMkVVNFRpelBF,Hd2EU4TizPE,2016-08-24T13:34:31Z
youtube#playlistItem,vEEZcx6dXW3MNcMiZAfRnDiVlIU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlMtbmtKTEV2RHk0,S-nkJLEvDy4,2016-08-17T13:33:37Z
youtube#playlistItem,HqsLzIfxQWfkTmHbQcieJ7QRtJw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpueW5BYXZaSWpV,jnynAavZIjU,2016-08-10T14:33:32Z
youtube#playlistItem,5adUfQkbslmTJDBKRsyZnvzqv2I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZmZTh5UEFpSkV3,6fe8yPAiJEw,2016-07-27T13:31:37Z
youtube#playlistItem,HTQbRvuSWXOO_qbfjZkxMOVl-_o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldLYkh4RjViUkJZ,WKbHxF5bRBY,2016-07-20T12:56:59Z
youtube#playlistItem,CP7XK2lW6D7Sqdfg7Ji2P2vRLbQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5XTkhhNzRhZDY0,NWNHa74ad64,2016-07-13T12:32:28Z
youtube#playlistItem,LXF5i1QZ9BRilT62J7pI7cxLxrE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmN4azc0bnEteDJN,cxk74nq-x2M,2016-07-06T14:13:23Z
youtube#playlistItem,0U_N-RwF3-QAbi4DdaFgSpeHDGE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtnTkxlaHlhSHZN,kgNLehyaHvM,2016-06-29T15:01:55Z
youtube#playlistItem,rNlVdYfh1VYVdYxiUS-6GzH9Yrs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVpcmloV00xM3M4,UirihWM13s8,2016-06-22T13:59:20Z
youtube#playlistItem,qwc04QQmej7tu-zoBxD3RQntFVM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjVMX2U4c2VBUjVF,5L_e8seAR5E,2016-06-15T13:21:39Z
youtube#playlistItem,BAmB3TQ1WiX5Q4ORqztaZRDmfJA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm5KTGRfbXItYTJR,nJLd_mr-a2Q,2016-06-08T11:51:53Z
youtube#playlistItem,heI3o6lVGnrd76QWEeiTZZfCgA4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlprQjBaYmt3WTZz,ZkB0ZbkwY6s,2016-06-01T15:17:20Z
youtube#playlistItem,6S5rtbkZ2ZPmPe-_hJkuAHPVZ14,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1mcGZMUV82Q05B,-fpfLQ_6CNA,2016-05-25T14:37:17Z
youtube#playlistItem,8_kNfol55f8usEq0_RCkN7FyPRE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm8wZXRmU0wxZDlV,o0etfSL1d9U,2016-05-18T15:00:30Z
youtube#playlistItem,mi8mnczzPCTx3-SumQMQBBOiruE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmd4NHFoVXZmdmcw,gx4qhUvfvg0,2016-05-11T15:50:38Z
youtube#playlistItem,mh3s86jD2WXmv1JdFU0U1kWKrUo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkJHNGV4bmkzQjRV,BG4exni3B4U,2016-05-03T14:51:31Z
youtube#playlistItem,xnp047I4QYx8Ay26BiuBgpGd87o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRNVWl0ZjJHc05B,dMUitf2GsNA,2016-04-27T15:01:36Z
youtube#playlistItem,mr0QkpsuNsrsUG2MqPDFZoQ96JU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxsTnpjTWlIejM0,llNzcMiHz34,2016-04-20T15:52:19Z
youtube#playlistItem,mptXVChJWqtqTnOyy0XsZcKRjNY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJmTUlOTm9BV2NF,rfMINNoAWcE,2016-04-13T14:50:08Z
youtube#playlistItem,mMBKziyU__2xDKXZNrWCWLTCpMU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVtVlRGeUtwNjJj,umVTFyKp62c,2016-04-06T15:09:50Z
youtube#playlistItem,rOBOF5ofSfjIagQwFe0UGgwFPZI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm92ZlRDVGpxRTZ3,ovfTCTjqE6w,2016-03-30T14:45:40Z
youtube#playlistItem,0V_c_4SJHvKvmWEqGKL5Wav8iJo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkYwX3VoUW9uZFZN,F0_uhQondVM,2016-03-23T16:44:06Z
youtube#playlistItem,ta2W7xw95GZlhUrBwUlony_RCZ4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnU3dUxrdEdPMXFR,u7uLktGO1qQ,2016-03-16T16:37:24Z
youtube#playlistItem,v4s0EIrEaWxAtiln4eCoALRlwH8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZWT1p2RWNsMU1B,fVOZvEcl1MA,2016-03-09T16:40:17Z
youtube#playlistItem,BO_xvKhvon02OWs029jgTHe1to0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZ2REtmdUc4X01j,FvDKfuG8_Mc,2016-03-02T16:47:51Z
youtube#playlistItem,EwOyeZ5wqVGSUpV6Ar1zxFU3cJQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRVel9EZnRMbTJZ,dUz_DftLm2Y,2016-02-24T17:04:06Z
youtube#playlistItem,8YxNgyDGUxLHTmfpto2RSv_-P-0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9TTHpkWEVvM0dJ,oSLzdXEo3GI,2016-02-17T15:06:42Z
youtube#playlistItem,AyFwstk9TXGCbj1nZCpZs6J2cAY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldlQ3Q3Z1dGQ2Fv,WeCt7gWFCao,2016-02-10T16:04:44Z
youtube#playlistItem,DqmCY8Kv8VnLFIDc4-vMISX5dmU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmdIQTRJTmNEM3pB,gHA4INcD3zA,2016-02-03T15:57:53Z
youtube#playlistItem,j5xTYBHnLXqYTnaEoDickXPiUwk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm8xTzJ3NUFHdE13,o1O2w5AGtMw,2016-01-27T15:55:36Z
youtube#playlistItem,X-eecz86NdtvK5Wglhg08nerWEE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNCdzM1VXZiX3dZ,SBw35Uvb_wY,2016-01-20T16:31:53Z
youtube#playlistItem,jdFJJFzshdRvPZMoJqFVpivcAIo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLngwVV9tMjNWQXVz,x0U_m23VAus,2016-01-13T16:09:24Z
youtube#playlistItem,yl3n0nLt7T5WwgDvLSCdjVQF6GE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldoSjVrZHhGSFAw,WhJ5kdxFHP0,2016-01-06T16:38:17Z
youtube#playlistItem,vBhhGpm28nl88o9iA6EBJWfnMRM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVTV3pEOUZXTVNj,USWzD9FWMSc,2015-12-22T14:08:18Z
youtube#playlistItem,muQyY_wv9wkjt4OiQnfSHSDznTE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZoUzJ2TWhBRlBr,vhS2vMhAFPk,2015-12-16T16:00:28Z
youtube#playlistItem,VuJZNhxM7hgKhjWo2TR8wkF4HZg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmg4dVdRbjNKdG9N,h8uWQn3JtoM,2015-12-09T17:24:37Z
youtube#playlistItem,9jis265NoDM09t1yqJLuwCPx4zs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9EVlo1NVFQUVlJ,oDVZ55QPQYI,2015-12-02T16:13:49Z
youtube#playlistItem,M0gCKp7ymdsbg-khcgyLgdQglSA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJLckFkcXd1UUZB,bKrAdqwuQFA,2015-11-25T16:00:08Z
youtube#playlistItem,9i9u4dvgqWIyXqA19SgAQURSTFc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFteDVYSkNvUm00,amx5XJCoRm4,2015-11-18T15:55:41Z
youtube#playlistItem,tzJakLiS-yf2nvoHNgexBeernyQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpwSHR2a0lKN3lj,jpHtvkIJ7yc,2015-11-11T16:07:22Z
youtube#playlistItem,8HBgPu1pvUEAQke07a0tF4VIDKU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkMzVU1uRjBJUG00,C3UMnF0IPm4,2015-11-04T16:46:08Z
youtube#playlistItem,uM1CE_6dqvomIWqSLnfyLMFLuwE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRGTEp1emxySWRB,dFLJuzlrIdA,2015-10-28T15:34:18Z
youtube#playlistItem,FzJ_zJHm68kG6pW666UchX371S0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlk1TXJtS0dzV3dV,Y5MrmKGsWwU,2015-10-21T15:29:18Z
youtube#playlistItem,bNAec_VnEjzhW31UmKnDUP4Tve4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhfXzZfbVNRYS1N,8__6_mSQa-M,2015-10-14T15:10:47Z
youtube#playlistItem,VF8W6mfcK3fkuzmWMAYNJ3bvRJs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJSUFA0SVZwRzhV,rRPP4IVpG8U,2015-10-07T15:18:06Z
youtube#playlistItem,SRDRiJvCX0-PzaHLWT863GW41HQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1ZZlhURTRpdVdn,MYfXTE4iuWg,2015-10-01T13:50:00Z
youtube#playlistItem,6QzOi5OIzhWWBHFW4UgrHuSCAt0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhDYTd6SGJoYzlB,HCa7zHbhc9A,2015-09-09T15:31:54Z
youtube#playlistItem,5VqzefPHj50SZOLFdW-oEfOjK8o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFERWFlSXdzWlZF,qDEaeIwsZVE,2015-09-02T15:56:05Z
youtube#playlistItem,vEUcmC6xEbPMpCqgZ6SDfgpERkE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjc2aXhhb2FaSW9R,76ixaoaZIoQ,2015-08-26T14:34:07Z
youtube#playlistItem,cJPSb0v5cVqo7xjJvgeDvzlVLhM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjFtYnZkSXB1VkIw,1mbvdIpuVB0,2015-08-19T12:25:51Z
youtube#playlistItem,L4tQbE4syxEGKW68l_hz8-gh3kU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnlWRFROQ2xPTTFn,yVDTNClOM1g,2015-07-29T16:15:28Z
youtube#playlistItem,yJMW4NSzj2khhJDLkRSgyc4lvTA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZydlFPdVNJVFBN,vrvQOuSITPM,2015-07-23T11:34:36Z
youtube#playlistItem,4u4t_f-cMi-YsEmA7VrGKsmgAr4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJQSk05NW5SaGM0,rPJM95nRhc4,2015-07-15T13:52:01Z
youtube#playlistItem,IU2VLACwvgdDgtE7gk1AWjrB2YI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnlLRERvYXhIbTRz,yKDDoaxHm4s,2015-07-08T14:58:53Z
youtube#playlistItem,flT6yW5WwOBYpnRulhb6lh7xcy4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnR5VDZjTW9vYTdV,tyT6cMooa7U,2015-07-01T14:53:06Z
youtube#playlistItem,BV-u0hZa44ZJrKWy1Wye96hvego,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkF5NVlTd2F4OVhR,Ay5YSwax9XQ,2015-06-24T14:07:50Z
youtube#playlistItem,RO_5AySjr1-if-J1GCXXOVRHWMM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkI0a1JPRFJfOXlJ,B4kRODR_9yI,2015-06-17T14:53:51Z
youtube#playlistItem,ggHeitN9NGFYsnf3YX7noH9hGCI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkxsS0w5WW4zWllV,LlKL9Yn3ZYU,2015-06-10T14:07:19Z
youtube#playlistItem,V6fPt78qcmdoykXOk4wI1GrYGRE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5CWGxlSUhJSXFN,NBXleIHIIqM,2015-06-03T14:52:59Z
youtube#playlistItem,uzIDvE7LfdLW6wdfsQu7cu23DOQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnRxc2pFalByRWJZ,tqsjEjPrEbY,2015-05-29T07:40:19Z
youtube#playlistItem,2I2E2uRGIbR53BqqH9UiKS1rSbo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmM2MVRFTE5OcjlF,c61TELNNr9E,2015-05-27T15:18:20Z
youtube#playlistItem,vw_tUR6YC5kpKwaU7NUgjogJbHc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhJNVFpQU5YVE9V,HI5QiANXTOU,2015-05-20T14:59:34Z
youtube#playlistItem,l28qAtGaWJmiGC4t8pNpTwWdHCU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm4yUFJ4eDd4cGFv,n2PRxx7xpao,2015-05-12T15:18:07Z
youtube#playlistItem,1nMi-dgB2mZ4BKMxv57GdKm7aes,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl9RalFvS2d3djJB,_QjQoKgwv2A,2015-05-06T14:26:05Z
youtube#playlistItem,W_zB04ndoPlydBilQ7rNMvQssh4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnBZbFhVWjFmalJR,pYlXUZ1fjRQ,2015-04-22T14:19:48Z
youtube#playlistItem,yL3cGKmjxiCSHcIurQToVQG21-8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnl4NkxpczJWUHBB,yx6Lis2VPpA,2015-04-15T13:55:27Z
youtube#playlistItem,QdZBdVpZbj7k4yljHk9UasZKWQ4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRBN0t3eF93NDcw,DA7Kwx_w470,2015-04-13T10:48:14Z
youtube#playlistItem,vpiHZPXL5EbcBvM_HNi9jGjKg70,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpiaHlrNUV6SUNj,Zbhyk5EzICc,2015-04-13T07:37:26Z
youtube#playlistItem,7RAZ5IIu-Sjny0lcGP8QdLRFtnI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNvUUx0SlA1UWpZ,SoQLtJP5QjY,2015-04-08T14:40:25Z
youtube#playlistItem,D9mTIB370z9YA2J-irU1PIr_j-E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhJLUtoNk5HSmpj,8I-Kh6NGJjc,2015-04-01T13:31:14Z
youtube#playlistItem,xv2Gc0rJ-Y5RB9LY-r7llwNrOAg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBLTlplNXBTb2tF,0KNZe5pSokE,2015-03-25T15:08:31Z
youtube#playlistItem,FyyjASsy-JJCRjq2fRtMPDPyjLw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlp0R0s1M1l2UzVF,ZtGK53YvS5E,2015-03-18T16:16:37Z
youtube#playlistItem,duMRaRKPD3LgNJyaYxobDMEYlE0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlM1Nlo0ZWQtNHpV,S56Z4ed-4zU,2015-03-12T13:36:59Z
youtube#playlistItem,x8ddqYL0eAeo6SPMmG7h4hhgCpk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpYYzdVUFRwUUpJ,zXc7UPTpQJI,2015-03-05T10:46:34Z
youtube#playlistItem,-GTrr7KHX9RZv_dvzuQYaUA41ws,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9OYzJ0Zk0zMTFz,oNc2tfM311s,2015-02-25T15:15:31Z
youtube#playlistItem,RnvOEpS-_KFkxK2VBwVJR9PpqTw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhxTFprZ3g3QVVV,XqLZkgx7AUU,2015-02-18T14:48:50Z
youtube#playlistItem,Fd5qHzrFiz3KBNxgakbfY7BV6fg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZKZGpFUTA2RWc4,fJdjEQ06Eg8,2015-02-04T16:10:26Z
youtube#playlistItem,0N6NQWQEE4cVB6R2ecD4ThaP9TY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLks1bXJLckhjTjhn,K5mrKrHcN8g,2015-01-28T14:18:41Z
youtube#playlistItem,J4MGyaRZLaRLziIShBu_0-jN2SY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBUWnBrSlJQeGpZ,PTZpkJRPxjY,2015-01-21T14:19:52Z
youtube#playlistItem,MxrgyP85LD1sWGqgy7lJo2o9mTw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlM5R052ZDlJTjJZ,S9GNvd9IN2Y,2015-01-15T16:33:10Z
youtube#playlistItem,HK_wnaPqQhCMNPATm6oTfmvBiVo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFzTXNzelRsN3J3,QsMsszTl7rw,2015-01-07T15:30:50Z
youtube#playlistItem,gpbFpVTUSCfPtwZBMOb_EOZuu68,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhEV1BWS0JnSURN,8DWPVKBgIDM,2014-12-18T09:48:40Z
youtube#playlistItem,4rVeQgTjpvCip5Zp6oh5_1yJSr0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnB2MHBnT1FYaTBn,pv0pgOQXi0g,2014-12-10T15:06:00Z
youtube#playlistItem,XtjLkIBqaq10kIwyQN_PNKFoYV8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRxZllVMFpvb01n,dqfYU0ZooMg,2014-12-08T15:51:52Z
youtube#playlistItem,qjG50TbtmfHMXd4ynEl4OacxbLs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhYX01EWkNBWlNZ,8X_MDZCAZSY,2014-11-26T16:18:10Z
youtube#playlistItem,oJoFdUXkafNe0_W2sCJGjOMalfo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZYYkw0UUpyRU5n,FXbL4QJrENg,2014-11-19T15:31:57Z
youtube#playlistItem,BWlLUPRYi_zwR4KD1HaI794nUYs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmswY2s4ak5OMy1Z,k0ck8jNN3-Y,2014-11-12T16:33:35Z
youtube#playlistItem,w1hWktCAYJ9WhYC_VeJ55BJn3KI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLno2S0lJdTRZWWE0,z6KIIu4YYa4,2014-11-05T15:42:04Z
youtube#playlistItem,hIVM736oI48qaJ0FSPCPJbECqLs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLktmTVpkU2xNQS00,KfMZdSlMA-4,2014-10-29T15:18:02Z
youtube#playlistItem,lX4kelPQ1dLIqsl9ShwWBtsMBVw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRUR05rOEtXZGNr,DTGNk8KWdck,2014-10-22T15:09:49Z
youtube#playlistItem,EyUDdAhf78G1zPdLuGAcAXGoP_A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZiMDBwMnRlVG9B,vb00p2teToA,2014-10-15T14:15:05Z
youtube#playlistItem,VoRWIaLgYGu41WLK9DDp_87V6_4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJfakZfVnExN1dB,b_jF_Vq17WA,2014-10-01T14:20:26Z
youtube#playlistItem,N27n8pDQ3CtFTATsJcoLm_7Pk7g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl83UC1hVmxuSUtN,_7P-aVlnIKM,2014-09-17T09:28:43Z
youtube#playlistItem,MjIJMayztQvLH-xAujPI2m3EuGw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpLTHBqWS1sNUVn,zKLpjY-l5Eg,2014-09-10T14:47:20Z
youtube#playlistItem,X7T91O5u52pQivvpapJiJHXviEg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZIQnd2b254ajVj,FHBwvonxj5c,2014-09-03T13:05:58Z
youtube#playlistItem,8kZKeQrjBjCTiK82sTSUizAM7UA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFORGllbmozQTdr,ANDienj3A7k,2014-08-27T12:22:42Z
youtube#playlistItem,YkREouvNkhNl__1hqwF_7_JRYYs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm53TmlUcV9LN2ZR,nwNiTq_K7fQ,2014-08-20T14:05:11Z
youtube#playlistItem,nwibAIU0JtoK1GfVIjUf2u0I4PM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnhvd1pPTDl4ejNN,xowZOL9xz3M,2014-08-12T23:04:08Z
youtube#playlistItem,5iY8IRlNSx1gDBcqUEiI8tvl96w,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi0ycDBVX1NvYk1J,-2p0U_SobMI,2014-08-05T20:50:46Z
youtube#playlistItem,E808-F0jwHJqD1jqRj0tLZ3dI6Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmhlaGV2UXI0VjBR,hehevQr4V0Q,2014-07-22T22:52:24Z
youtube#playlistItem,NItwaj_eN0z5q9CnsVn0_57yCug,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLllTLTk3VHdBa1hF,YS-97TwAkXE,2014-07-16T17:19:24Z
youtube#playlistItem,ndvTsf-kxwcerDkEBzjnHVP8YSg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkJMUlljU2NFbHhZ,BLRYcScElxY,2014-02-27T14:41:04Z
youtube#playlistItem,6qKXQdQYpo_UV0z8Wbyv1oUW2JU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLng5azFXV1ROMGFF,x9k1WWTN0aE,2014-02-27T12:53:20Z
youtube#playlistItem,PaV-GvKHpdGg-S9Qp95IDEWNpKI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhBaHlBU1dvdTRn,HAhyASWou4g,2014-02-26T08:47:59Z
